2020-03-10 07:02:00,136.106,136.201,136.106,136.135
2020-03-10 07:03:00,136.136,136.143,136.075,136.136
2020-03-10 07:04:00,136.136,136.145,136.108,136.115
2020-03-10 07:05:00,136.114,136.128,136.047,136.111
2020-03-10 07:06:00,136.1,136.15,136.094,136.131
2020-03-10 07:07:00,136.13,136.13,136.04,136.096
2020-03-10 07:08:00,136.097,136.143,136.092,136.112
2020-03-10 07:09:00,136.113,136.178,136.085,136.166
2020-03-10 07:10:00,136.167,136.298,136.165,136.293
2020-03-10 07:11:00,136.295,136.33,136.259,136.287
2020-03-10 07:12:00,136.286,136.289,136.176,136.183
2020-03-10 07:13:00,136.187,136.198,136.168,136.192
2020-03-10 07:14:00,136.187,136.26,136.18,136.25
2020-03-10 07:15:00,136.25,136.252,136.168,136.175
2020-03-10 07:16:00,136.177,136.21,136.175,136.198
2020-03-10 07:17:00,136.197,136.218,136.171,136.194
2020-03-10 07:18:00,136.193,136.226,136.181,136.211
2020-03-10 07:19:00,136.217,136.217,136.131,136.179
2020-03-10 07:20:00,136.181,136.181,136.063,136.113
2020-03-10 07:21:00,136.112,136.164,136.101,136.134
2020-03-10 07:22:00,136.134,136.134,136.081,136.088
2020-03-10 07:23:00,136.088,136.109,136.03,136.03
2020-03-10 07:24:00,136.033,136.033,135.971,135.987
2020-03-10 07:25:00,135.987,136.031,135.922,135.954
2020-03-10 07:26:00,135.957,136.026,135.931,135.956
2020-03-10 07:27:00,135.958,135.982,135.86,135.871
2020-03-10 07:28:00,135.874,135.975,135.874,135.955
2020-03-10 07:29:00,135.957,135.957,135.866,135.883
2020-03-10 07:30:00,135.877,135.948,135.874,135.875
2020-03-10 07:31:00,135.874,135.898,135.83,135.873
2020-03-10 07:32:00,135.864,135.931,135.864,135.925
2020-03-10 07:33:00,135.928,136.004,135.916,135.996
